,SPY,QQQ,DIA,IWM,IVV,VTI,VOO,EFA,EEM,VEA,VWO,ACWI,SPDW,SCHF,XLK,XLF,XLE,XLI,XLY,XLV,XLC,XLP,XLRE,XLU,XLB,VNQ,IYR,RWX,SCHH,FREL,RWO,BNDX,VWOB,IGOV,IEMG,EMB,GLD,SLV,PPLT,COPX,DBB,DBC,PDBC,USO,UGA,CORN,WEAT,SOYB,TLT,IEF,LQD,HYG,SHY,TIP,AGG,BND,MBB,SCHZ,VCSH,VCIT,BTC-USD,ETH-USD,SOL-USD,BNB-USD,XRP-USD,ADA-USD,DOGE-USD,DOT-USD,AVAX-USD,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,BRK-B,META,NFLX,DIS,JPM,GS,BAC,C,WFC,MS,AXP,BLK,SCHW,TFC,BA,CAT,HON,LMT,UNP,CSX,NSC,UPS,FDX,RTX,CVX,XOM,OXY,MPC,PSX,VLO,SLB,HAL,BKR,PG,KO,PEP,MO,PM,WMT,TGT,HD,LOW,MCD,SBUX,NKE,TJX,JNJ,PFE,UNH,CVS,ABBV,LLY,MRNA,REGN,BMY,GILD,AMD,INTC,TSM,ORCL,IBM,ADBE,CRM,SNOW,PANW,AVGO,VZ,T,CMCSA,CHTR,TMUS,WBD,BABA,TCEHY,NIO,INFY,SHOP,SE,MELI,BYDDF,GM,F,RIVN,LCID,XPEV,LI,ICLN,TAN,PBW,QCLN,LIT,FAN,PBD,KRBN
Ticker,SPY,QQQ,DIA,IWM,IVV,VTI,VOO,EFA,EEM,VEA,VWO,ACWI,SPDW,SCHF,XLK,XLF,XLE,XLI,XLY,XLV,XLC,XLP,XLRE,XLU,XLB,VNQ,IYR,RWX,SCHH,FREL,RWO,BNDX,VWOB,IGOV,IEMG,EMB,GLD,SLV,PPLT,COPX,DBB,DBC,PDBC,USO,UGA,CORN,WEAT,SOYB,TLT,IEF,LQD,HYG,SHY,TIP,AGG,BND,MBB,SCHZ,VCSH,VCIT,BTC-USD,ETH-USD,SOL-USD,BNB-USD,XRP-USD,ADA-USD,DOGE-USD,DOT-USD,AVAX-USD,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,BRK-B,META,NFLX,DIS,JPM,GS,BAC,C,WFC,MS,AXP,BLK,SCHW,TFC,BA,CAT,HON,LMT,UNP,CSX,NSC,UPS,FDX,RTX,CVX,XOM,OXY,MPC,PSX,VLO,SLB,HAL,BKR,PG,KO,PEP,MO,PM,WMT,TGT,HD,LOW,MCD,SBUX,NKE,TJX,JNJ,PFE,UNH,CVS,ABBV,LLY,MRNA,REGN,BMY,GILD,AMD,INTC,TSM,ORCL,IBM,ADBE,CRM,SNOW,PANW,AVGO,VZ,T,CMCSA,CHTR,TMUS,WBD,BABA,TCEHY,NIO,INFY,SHOP,SE,MELI,BYDDF,GM,F,RIVN,LCID,XPEV,LI,ICLN,TAN,PBW,QCLN,LIT,FAN,PBD,KRBN
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-03,55748000.0,100970900.0,11691300.0,16062600.0,578300.0,525000.0,,5273700.0,4275000.0,,,,,,2647800.0,5011647.0,7963200.0,421800.0,858400.0,606200.0,,813900.0,,4052800.0,1816600.0,31900.0,2010000.0,,,,,,,,,,4750400.0,,,,,,,,,,,,1168000.0,323400.0,1497800.0,,370200.0,110100.0,479600.0,,,,,,,,,,,,,,,691992000.0,65002900.0,633134232.0,208930000.0,1066716000.0,,690000.0,,113344000.0,5698936.0,14957900.0,4225300.0,10238100.0,1474660.0,8168200.0,5105800.0,5251571.0,25900.0,6296900.0,1432500.0,3749900.0,6294000.0,4290098.0,5258500.0,7762400.0,14707800.0,2020400.0,2176500.0,1478400.0,7464486.0,7346800.0,16009200.0,3756753.0,,,6442128.0,10130600.0,9752000.0,2326800.0,4858000.0,14072000.0,3513100.0,6796800.0,,48235200.0,4434100.0,7294600.0,5378200.0,4906300.0,22233600.0,8897600.0,10098800.0,7859500.0,48649056.0,6252600.0,5114400.0,,3157300.0,,235900.0,4997300.0,12315600.0,9275300.0,64246900.0,4851846.0,60319300.0,5538779.0,5508800.0,3704000.0,,,,9236061.0,13108262.0,29659506.0,,,,,,,9339200.0,,,,,,9852200.0,,,,,,,,,,,,
2005-01-04,69167600.0,136623200.0,10628300.0,27450000.0,845400.0,244200.0,,2983800.0,4205700.0,,,,,,1529400.0,7426746.0,12666600.0,1901800.0,1690200.0,454300.0,,2075600.0,,2575200.0,3376400.0,52500.0,1030800.0,,,,,,,,,,3456800.0,,,,,,,,,,,,1935400.0,1181000.0,90200.0,,425300.0,136400.0,190500.0,,,,,,,,,,,,,,,1096810400.0,109442100.0,549685764.0,388370000.0,790224000.0,,825000.0,,173523000.0,5893969.0,11360900.0,5154200.0,10264100.0,1584770.0,9241400.0,6100300.0,4642294.0,24500.0,7891700.0,1229500.0,4657900.0,7579400.0,5665748.0,9493800.0,8108400.0,20997000.0,1876200.0,3127400.0,2527100.0,7562687.0,7157500.0,16718000.0,4629348.0,,,5729497.0,8614400.0,8532800.0,2675500.0,5547400.0,16860200.0,3295400.0,6741500.0,,31790100.0,2424500.0,6899600.0,6057800.0,5435100.0,15898800.0,6463200.0,11391200.0,6989600.0,43660264.0,5582000.0,4172800.0,,4277600.0,,403400.0,5681300.0,19958000.0,20375800.0,93729100.0,8654718.0,80906400.0,5973706.0,7515400.0,2843200.0,,,,11680234.0,15728061.0,31804176.0,,,,,,,5590400.0,,,,,,9035400.0,,,,,,,,,,,,
2005-01-05,65667300.0,127925500.0,10885300.0,29884200.0,618400.0,380800.0,,3143700.0,3006900.0,,,,,,1627000.0,2943321.0,7948000.0,882400.0,260600.0,448300.0,,1772000.0,,2863800.0,3485000.0,77300.0,6926200.0,,,,,,,,,,2033600.0,,,,,,,,,,,,1094100.0,369000.0,120700.0,,273500.0,221400.0,69900.0,,,,,,,,,,,,,,,680433600.0,72463500.0,329134536.0,167084000.0,724812000.0,,1490000.0,,127323000.0,5454638.0,9770200.0,3649300.0,14796100.0,1893350.0,7694600.0,5072100.0,4681481.0,24600.0,5274300.0,1470800.0,5336700.0,5932800.0,5902349.0,6969900.0,5504800.0,23614200.0,2846400.0,2130700.0,2320700.0,7554424.0,5524000.0,12189100.0,5355607.0,,,7802408.0,8224600.0,11291200.0,2306000.0,7277200.0,13271000.0,3450900.0,6222200.0,,24724500.0,2580900.0,6868300.0,5359000.0,4008100.0,17782800.0,8606400.0,7756000.0,6888100.0,28956331.0,4577600.0,5192400.0,,3393900.0,,293300.0,5606300.0,43298000.0,19217200.0,73848800.0,11110477.0,42548400.0,5906448.0,3566600.0,12164400.0,,,,8201616.0,14649398.0,32931248.0,,,,,,,5844800.0,,,,,,11376200.0,,,,,,,,,,,,
2005-01-06,47814700.0,102934600.0,8238900.0,23061200.0,518500.0,201800.0,,2673300.0,2268000.0,,,,,,963400.0,3211925.0,10057600.0,252600.0,258400.0,1247500.0,,594900.0,,1544400.0,666000.0,42200.0,2101200.0,,,,,,,,,,2556400.0,,,,,,,,,,,,1057400.0,389100.0,43900.0,,318800.0,204800.0,75400.0,,,,,,,,,,,,,,,705555200.0,76890500.0,415068516.0,174018000.0,563568000.0,,875000.0,,82733000.0,5606893.0,9115900.0,3590100.0,14602200.0,1804990.0,8887600.0,5991400.0,4947675.0,300600.0,4557000.0,1136900.0,3076700.0,6300400.0,4452915.0,3024800.0,5653600.0,20869200.0,2185400.0,1773600.0,2044700.0,6265109.0,5849700.0,13098700.0,3806228.0,,,7185392.0,9059200.0,10787600.0,2149200.0,5261200.0,10038600.0,2961200.0,4421400.0,,42086400.0,13875000.0,8912200.0,6147600.0,3671000.0,39010400.0,8915200.0,9952000.0,5277500.0,22101010.0,4837600.0,2947200.0,,2940100.0,,222500.0,4703100.0,15681600.0,10759300.0,63440900.0,8670044.0,55580100.0,4771538.0,6159600.0,6628400.0,,,,7844458.0,11942480.0,23885862.0,,,,,,,11214400.0,,,,,,6672600.0,,,,,,,,,,,,
2005-01-07,55847700.0,123104000.0,8555700.0,20906200.0,583900.0,271200.0,,2475300.0,4920300.0,,,,,,791200.0,1519670.0,9445800.0,245400.0,430000.0,173600.0,,325800.0,,735600.0,2391400.0,24200.0,1437800.0,,,,,,,,,,4492700.0,,,,,,,,,,,,738700.0,182400.0,68300.0,,142500.0,219600.0,137000.0,,,,,,,,,,,,,,,2227450400.0,68723300.0,386129484.0,196732000.0,763092000.0,,705000.0,,74907000.0,6624430.0,9971200.0,3075000.0,10547200.0,1280370.0,6573200.0,4269900.0,4426254.0,147300.0,4059500.0,927000.0,1957100.0,5815400.0,4079427.0,2158100.0,3998000.0,12513600.0,1730300.0,2396900.0,3214500.0,5842435.0,5095100.0,11315300.0,7627486.0,,,5539141.0,8865800.0,7503600.0,2544400.0,6250500.0,9732800.0,3734800.0,9699800.0,,28980900.0,6716600.0,7015500.0,5048000.0,3902200.0,13331600.0,6992800.0,6769600.0,5037800.0,23528020.0,6653200.0,3009600.0,,2948600.0,,166900.0,6235100.0,14579200.0,16590200.0,82523000.0,5708438.0,45685800.0,6485932.0,8512400.0,4608000.0,,,,8424450.0,13383124.0,22267116.0,,,,,,,12513600.0,,,,,,11452500.0,,,,,,,,,,,,
2005-01-10,56563300.0,88764200.0,6028100.0,23449000.0,577600.0,584200.0,,1698600.0,2007000.0,,,,,,987600.0,3742117.0,9003600.0,222400.0,244400.0,456100.0,,357500.0,,4130400.0,1584800.0,12500.0,785400.0,,,,,,,,,,1025800.0,,,,,,,,,,,,379400.0,226300.0,73200.0,,296100.0,132200.0,69500.0,,,,,,,,,,,,,,,1725309600.0,70376600.0,301282416.0,146958000.0,579552000.0,,515000.0,,99344000.0,4510289.0,9284500.0,2686200.0,11488600.0,1699870.0,7685200.0,3733200.0,4945619.0,80400.0,4434900.0,1032300.0,2877800.0,4818800.0,4928455.0,3109700.0,5392000.0,15804000.0,2390600.0,2170200.0,2154200.0,6066484.0,5179600.0,11288700.0,5581062.0,,,5811766.0,8187800.0,8750600.0,2260800.0,5802500.0,10577000.0,6645100.0,13134700.0,,25962000.0,3735500.0,6102200.0,7778400.0,3455100.0,25521200.0,9981600.0,7185600.0,5419300.0,20969435.0,5375200.0,3531000.0,,2908000.0,,294700.0,5643100.0,14951200.0,11584500.0,65393900.0,4604358.0,47571800.0,4837855.0,5133200.0,3788400.0,,,,10087813.0,16073492.0,35959394.0,,,,,,,10049600.0,,,,,,10033300.0,,,,,,,,,,,,
2005-01-11,63099700.0,106398800.0,7592600.0,23233800.0,237400.0,212200.0,,2209800.0,2440800.0,,,,,,1467800.0,7431178.0,3295800.0,371300.0,368000.0,570800.0,,639100.0,,724600.0,3205000.0,25300.0,1196800.0,,,,,,,,,,1507300.0,,,,,,,,,,,,844100.0,483900.0,265900.0,,296000.0,121700.0,78600.0,,,,,,,,,,,,,,,2611627200.0,64712000.0,278069652.0,158406000.0,1093380000.0,,605000.0,,78421000.0,7641967.0,8966300.0,3132600.0,8900700.0,1295270.0,7490800.0,4113800.0,5982406.0,75200.0,8698500.0,1462400.0,2044100.0,5896000.0,5059999.0,3680200.0,4254400.0,14769000.0,1260500.0,1897000.0,2231700.0,5552919.0,4685000.0,9116300.0,3491425.0,,,5219036.0,6664400.0,6976400.0,2361900.0,5557200.0,10594000.0,4540400.0,8294200.0,,19990200.0,4146300.0,4569700.0,6683400.0,5045300.0,31043200.0,6180800.0,5811600.0,4880000.0,22517340.0,4238600.0,7491600.0,,3392100.0,,802300.0,4803600.0,17223600.0,99894300.0,114083400.0,6002773.0,63973000.0,4964734.0,5595200.0,2862000.0,,,,9305224.0,14657210.0,32173891.0,,,,,,,16230400.0,,,,,,10201700.0,,,,,,,,,,,,
2005-01-12,72720500.0,127754900.0,10574200.0,24791200.0,621800.0,434200.0,,2629200.0,3574800.0,,,,,,5578800.0,4748336.0,7048000.0,826400.0,498600.0,318000.0,,586700.0,,394400.0,2010200.0,82800.0,1535600.0,,,,,,,,,,1738000.0,,,,,,,,,,,,722000.0,100600.0,46100.0,,126400.0,482700.0,119100.0,,,,,,,,,,,,,,,1919702400.0,72940600.0,326784888.0,161446000.0,1057800000.0,,420000.0,,124460000.0,7918297.0,9075900.0,3975800.0,9709300.0,1612300.0,11469200.0,4726600.0,7552839.0,45000.0,5450800.0,1735000.0,4126100.0,8387600.0,6348620.0,3046700.0,6765200.0,22057200.0,1596200.0,22627900.0,4172200.0,9193954.0,5454800.0,13301200.0,3501237.0,,,6974469.0,17020000.0,11863400.0,4043500.0,5784100.0,10857200.0,3587400.0,5096000.0,,25010700.0,3306800.0,6468700.0,6491200.0,4194300.0,17901600.0,7448800.0,7502400.0,6093800.0,28247305.0,4137400.0,3911800.0,,4472700.0,,370900.0,5220600.0,18006000.0,42202000.0,143219700.0,3547449.0,53420800.0,6096716.0,6006400.0,18628000.0,,,,13962395.0,12273348.0,27242751.0,,,,,,,30302400.0,,,,,,15451200.0,,,,,,,,,,,,
